, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, H 
1, 0.006231, 0.004538, 0.004056, 0.004267, 0.003547, 0.003897, 0.003625, 0.004195, 0.003644, 0.003368, 0.003074, 0.004076, 0.003608, 0.003641, 0.003801, 0.004603, 0.003706, 0.002963, 0.002714, 0.003673, 0.002922, 0.002840, 0.003656, 0.003916, 0.003863, 0.003613, 0.003293, 0.003950, 0.004004, 0.004163, 0.004088, 0.004996, 0.003985, 0.003406, 0.002526, 0.003559, 0.002640, 0.002930, 0.003254, 0.004129, 0.003701, 0.003398, 0.002860, 0.003692, 0.003927, 0.003594, 0.003537, 0.004509, 0.003781, 0.003395, 0.003527, 0.003845, 0.003497, 0.002839, 0.003706, 0.004101, 0.004006, 0.003931, 0.003887, 0.004522, 0.004457, 0.004116, 0.004813, 0.005147, 0.004382, 0.003638, 0.002954, 0.003726, 0.002676, 0.002800, 0.003430, 0.004155, 0.003166, 0.003069, 0.003108, 0.003619, 0.003351, 0.003342, 0.003882, 0.004542, 0.003452, 0.003421, 0.002973, 0.003365, 0.002772, 0.002944, 0.003454, 0.003849, 0.003619, 0.003882, 0.003265, 0.003994, 0.003533, 0.003945, 0.003998, 0.004740, 0.003773, 0.003853, 0.002637, 0.004211, 0.003204, 0.004196, 0.003404, 0.004407, 0.003687, 0.003976, 0.002788, 0.003809, 0.003460, 0.004462, 0.003947, 0.004448, 0.003642, 0.004272, 0.003749, 0.004086, 0.003733, 0.004094, 0.004370, 0.004542, 0.004003, 0.004781, 0.003707, 0.004575, 0.004599, 0.004973, 0.005139, 0.004865, 0.004466, 0.003798, 0.003364, 0.003675, 0.003473, 0.003295, 0.003420, 0.004223, 0.003018, 0.002940, 0.002672, 0.003453, 0.003993, 0.003751, 0.004241, 0.004502, 0.003679, 0.003049, 0.002861, 0.003751, 0.004171, 0.003737, 0.003913, 0.004115, 0.003432, 0.003626, 0.003122, 0.003768, 0.003868, 0.004259, 0.004537, 0.004880, 0.003893, 0.003283, 0.002965, 0.003954, 0.003437, 0.003729, 0.003270, 0.004261, 0.003212, 0.002990, 0.002864, 0.003673, 0.003542, 0.003563, 0.004066, 0.004383, 0.003747, 0.003482, 0.003850, 0.003967, 0.004208, 0.003635, 0.004182, 0.004266, 0.003801, 0.003919, 0.003964, 0.004355, 0.004333, 0.004007, 0.004715, 0.005114, 0.003963, 0.003425, 0.003920, 0.003944, 0.003281, 0.003375, 0.004183, 0.004731, 0.003764, 0.003637, 0.004817, 0.004216, 0.003631, 0.003638, 0.004227, 0.005004, 0.003707, 0.003734, 0.004140, 0.004063, 0.003505, 0.003638, 0.003636, 0.004374, 0.003593, 0.003863, 0.004607, 0.004549, 0.004122, 0.004463, 0.004355, 0.005024, 0.003769, 0.003958, 0.004122, 0.004614, 0.004103, 0.004882, 0.003818, 0.004938, 0.003685, 0.004253, 0.004262, 0.004258, 0.003957, 0.004736, 0.004622, 0.005012, 0.004147, 0.004434, 0.005235, 0.004737, 0.004187, 0.004413, 0.004363, 0.004993, 0.004662, 0.005087, 0.005032, 0.004944, 0.005193, 0.004990, 0.004869, 0.004725, 0.997810
2, 0.009933, 0.005612, 0.004854, 0.004562, 0.005060, 0.004330, 0.003746, 0.004110, 0.007846, 0.003387, 0.003829, 0.004948, 0.002951, 0.004272, 0.004082, 0.003347, 0.006861, 0.002835, 0.002977, 0.002867, 0.003484, 0.003572, 0.004385, 0.004130, 0.003581, 0.003244, 0.003844, 0.004542, 0.005282, 0.003377, 0.003881, 0.003555, 0.004911, 0.006495, 0.002500, 0.004088, 0.004433, 0.003218, 0.003168, 0.003250, 0.003483, 0.003403, 0.003515, 0.004658, 0.004016, 0.004321, 0.004259, 0.003684, 0.002989, 0.003066, 0.002895, 0.002600, 0.004790, 0.003669, 0.004598, 0.004007, 0.004598, 0.004394, 0.002601, 0.003527, 0.004288, 0.003722, 0.003428, 0.003435, 0.005283, 0.004202, 0.005647, 0.003508, 0.002678, 0.003435, 0.003807, 0.003783, 0.004190, 0.004329, 0.003307, 0.004208, 0.002490, 0.004153, 0.003276, 0.003495, 0.003554, 0.003239, 0.003315, 0.002984, 0.003194, 0.004228, 0.004241, 0.004445, 0.004120, 0.004173, 0.004661, 0.003773, 0.004512, 0.004370, 0.003889, 0.003787, 0.003518, 0.003316, 0.002098, 0.004790, 0.004002, 0.003454, 0.002871, 0.003175, 0.004825, 0.004898, 0.003194, 0.005550, 0.003627, 0.004679, 0.004324, 0.003755, 0.004615, 0.004469, 0.003521, 0.004997, 0.003633, 0.003701, 0.004099, 0.003562, 0.003935, 0.004424, 0.002491, 0.004474, 0.003800, 0.003622, 0.003603, 0.003137, 0.005414, 0.003747, 0.004251, 0.003386, 0.005903, 0.004427, 0.003410, 0.003368, 0.002538, 0.002460, 0.003335, 0.003646, 0.003769, 0.004121, 0.004543, 0.004028, 0.004079, 0.003834, 0.004636, 0.003625, 0.003308, 0.004647, 0.003879, 0.003768, 0.002472, 0.002248, 0.004570, 0.004037, 0.003878, 0.002830, 0.004119, 0.003365, 0.004215, 0.003267, 0.003526, 0.003588, 0.004119, 0.004293, 0.003444, 0.003371, 0.003432, 0.002867, 0.003844, 0.003857, 0.004319, 0.004164, 0.004684, 0.004083, 0.003860, 0.003820, 0.004565, 0.003390, 0.004929, 0.004904, 0.003784, 0.003982, 0.004478, 0.004107, 0.004749, 0.004184, 0.003928, 0.003403, 0.003908, 0.003345, 0.004099, 0.003399, 0.004646, 0.003233, 0.002395, 0.003516, 0.004162, 0.004741, 0.003682, 0.003948, 0.004646, 0.003368, 0.002220, 0.004453, 0.003526, 0.004013, 0.003891, 0.003843, 0.004994, 0.003950, 0.003057, 0.003617, 0.004208, 0.004194, 0.003596, 0.003753, 0.005152, 0.003891, 0.004098, 0.004475, 0.003415, 0.003455, 0.003949, 0.004689, 0.003856, 0.004063, 0.003618, 0.004572, 0.003831, 0.004400, 0.002926, 0.004079, 0.003595, 0.002924, 0.003745, 0.004481, 0.004241, 0.003208, 0.003971, 0.003460, 0.004690, 0.003342, 0.003302, 0.002825, 0.003971, 0.003891, 0.003445, 0.003646, 0.003651, 0.003328, 0.003246, 0.003489, 0.003122, 0.003029, 0.996130
3, 0.017575, 0.000426, 0.000442, 0.000391, 0.000377, 0.000471, 0.000360, 0.000364, 0.000380, 0.000411, 0.000396, 0.000403, 0.000520, 0.000407, 0.000475, 0.000408, 0.000456, 0.000438, 0.000457, 0.000465, 0.000460, 0.000445, 0.000450, 0.000479, 0.042440, 0.000437, 0.000567, 0.000453, 0.000547, 0.000417, 0.000422, 0.000479, 0.000420, 0.000474, 0.000444, 0.000467, 0.000469, 0.000450, 0.000457, 0.000484, 0.000514, 0.000472, 0.000488, 0.000529, 0.000522, 0.000572, 0.000614, 0.000562, 0.000536, 0.000567, 0.000591, 0.000531, 0.000581, 0.000648, 0.000614, 0.000633, 0.000636, 0.000605, 0.000644, 0.000608, 0.000654, 0.000660, 0.000657, 0.000715, 0.000759, 0.000714, 0.000758, 0.000809, 0.000745, 0.042727, 0.000763, 0.000750, 0.000776, 0.000787, 0.000815, 0.000759, 0.000813, 0.001288, 0.000785, 0.000818, 0.000816, 0.000800, 0.000757, 0.000771, 0.000745, 0.000766, 0.000725, 0.000764, 0.000805, 0.000774, 0.000757, 0.000791, 0.000783, 0.000815, 0.000820, 0.000847, 0.000839, 0.000857, 0.000866, 0.000896, 0.000918, 0.001003, 0.000998, 0.001007, 0.001288, 0.001051, 0.001067, 0.001072, 0.001049, 0.001087, 0.001032, 0.001087, 0.001060, 0.001110, 0.001166, 0.001134, 0.001103, 0.001176, 0.001144, 0.001100, 0.001154, 0.001121, 0.001129, 0.001133, 0.001418, 0.001156, 0.001209, 0.001253, 0.001191, 0.001200, 0.001140, 0.001131, 0.001193, 0.001103, 0.001159, 0.001058, 0.000990, 0.000961, 0.000892, 0.000954, 0.001155, 0.000832, 0.000821, 0.000798, 0.000754, 0.000801, 0.000743, 0.000726, 0.000721, 0.000709, 0.000675, 0.000688, 0.000687, 0.000680, 0.000987, 0.042662, 0.000658, 0.000677, 0.000671, 0.000688, 0.000678, 0.000685, 0.000624, 0.000670, 0.000654, 0.000678, 0.000679, 0.001030, 0.000697, 0.298335, 0.000809, 0.000625, 0.149478, 0.000720, 0.000641, 0.000536, 0.000564, 0.000552, 0.000683, 0.000512, 0.000545, 0.000524, 0.000484, 0.000502, 0.000419, 0.000488, 0.000401, 0.000446, 0.000473, 0.000619, 0.000403, 0.000407, 0.000408, 0.000429, 0.000474, 0.000432, 0.000557, 0.000447, 0.000424, 0.000650, 0.000485, 0.000503, 0.000455, 0.000492, 0.000595, 0.000567, 0.000543, 0.000519, 0.000805, 0.000539, 0.000553, 0.000605, 0.000554, 0.000572, 0.000586, 0.000584, 0.000574, 0.000740, 0.000620, 0.000557, 0.000543, 0.000672, 0.000575, 0.000612, 0.000629, 0.000848, 0.000622, 0.000640, 0.000698, 0.000692, 0.000637, 0.000676, 0.000674, 0.000838, 0.000657, 0.000595, 0.000542, 0.000526, 0.000517, 0.000487, 0.000760, 0.000456, 0.000364, 0.000364, 0.000301, 0.000306, 0.000257, 0.000235, 0.000239, 0.000274, 0.000211, 0.000191, 0.000187, 0.000239, 0.000249, 0.238630, 0.482881
4, 0.012996, 0.000248, 0.000167, 0.000163, 0.000169, 0.000122, 0.000123, 0.000121, 0.000115, 0.000114, 0.000101, 0.000133, 0.000104, 0.000111, 0.000092, 0.000111, 0.000122, 0.000096, 0.005535, 0.000190, 0.000282, 0.000311, 0.000164, 0.000355, 0.000159, 0.000138, 0.000269, 0.000140, 0.000299, 0.000303, 0.000136, 0.000203, 0.000206, 0.000215, 0.000200, 0.000220, 0.000194, 0.000183, 0.000202, 0.000346, 0.000219, 0.000315, 0.000301, 0.000387, 0.000216, 0.000220, 0.000326, 0.000278, 0.000246, 0.000288, 0.000292, 0.000263, 0.000280, 0.000267, 0.000387, 0.000371, 0.000334, 0.000401, 0.000366, 0.000586, 0.000376, 0.000487, 0.000410, 0.000519, 0.000554, 0.000578, 0.000572, 0.000588, 0.000579, 0.000575, 0.000740, 0.000695, 0.000653, 0.000722, 0.000714, 0.000832, 0.000836, 0.001349, 0.000908, 0.001001, 0.000891, 0.001050, 0.000940, 0.000951, 0.001082, 0.001031, 0.000944, 0.000942, 0.000967, 0.000945, 0.001190, 0.000980, 0.001001, 0.001004, 0.000989, 0.001075, 0.001075, 0.001194, 0.001219, 0.001228, 0.001383, 0.001405, 0.001512, 0.001643, 0.001929, 0.001594, 0.001764, 0.001601, 0.001790, 0.001912, 0.001663, 0.001781, 0.001840, 0.001604, 0.001597, 0.001570, 0.001443, 0.001448, 0.001348, 0.001258, 0.001220, 0.001187, 0.001212, 0.001084, 0.001276, 0.001134, 0.001098, 0.127170, 0.001278, 0.001303, 0.001356, 0.001489, 0.001440, 0.001569, 0.001466, 0.001384, 0.001346, 0.001313, 0.001197, 0.001308, 0.001457, 0.001216, 0.001253, 0.001198, 0.001251, 0.001229, 0.001238, 0.001164, 0.001246, 0.001069, 0.001204, 0.001123, 0.001058, 0.001030, 0.001316, 0.000919, 0.000909, 0.000906, 0.000789, 0.000819, 0.000816, 0.000739, 0.000799, 0.000765, 0.000729, 0.000655, 0.000596, 0.000940, 0.000564, 0.000484, 0.000487, 0.446997, 0.000543, 0.000658, 0.000354, 0.000291, 0.000493, 0.000410, 0.000565, 0.000432, 0.000512, 0.000384, 0.000491, 0.000489, 0.000460, 0.000477, 0.000426, 0.000448, 0.000419, 0.000548, 0.000371, 0.000376, 0.000396, 0.000379, 0.000334, 0.000467, 0.000389, 0.000375, 0.000449, 0.000688, 0.000497, 0.000499, 0.000524, 0.000552, 0.000539, 0.000546, 0.000505, 0.000574, 0.000725, 0.000524, 0.000444, 0.000476, 0.000421, 0.000411, 0.000430, 0.000455, 0.000467, 0.000620, 0.000453, 0.000452, 0.000455, 0.000473, 0.000480, 0.000469, 0.000514, 0.000692, 0.000422, 0.000468, 0.000452, 0.000469, 0.000502, 0.000478, 0.000469, 0.000756, 0.000511, 0.000490, 0.000501, 0.000477, 0.000433, 0.000408, 0.000735, 0.000321, 0.000335, 0.000263, 0.000241, 0.000278, 0.000173, 0.000185, 0.000176, 0.000138, 0.000148, 0.000118, 0.000130, 0.000115, 0.000216, 0.236700, 0.406659
5, 0.003343, 0.003029, 0.003059, 0.003295, 0.002941, 0.003116, 0.003173, 0.003263, 0.002898, 0.003060, 0.010095, 0.003201, 0.003318, 0.009954, 0.003158, 0.003287, 0.002944, 0.002992, 0.003134, 0.002954, 0.003174, 0.003062, 0.003001, 0.003041, 0.003173, 0.003255, 0.003114, 0.003117, 0.003168, 0.003198, 0.003174, 0.003306, 0.023131, 0.003016, 0.003071, 0.003273, 0.003275, 0.003012, 0.002940, 0.003038, 0.003169, 0.003166, 0.003016, 0.003157, 0.003030, 0.003201, 0.004904, 0.010296, 0.034556, 0.007806, 0.007238, 0.010221, 0.006955, 0.016294, 0.010128, 0.006412, 0.005641, 0.005856, 0.003077, 0.003287, 0.006045, 0.003631, 0.006104, 0.003275, 0.003163, 0.003176, 0.004185, 0.003479, 0.003545, 0.003316, 0.006118, 0.003355, 0.003317, 0.003450, 0.003179, 0.003183, 0.003475, 0.003949, 0.003146, 0.003742, 0.003231, 0.003206, 0.005295, 0.003853, 0.003986, 0.003050, 0.003070, 0.003070, 0.003485, 0.003029, 0.003241, 0.004059, 0.003116, 0.004079, 0.003279, 0.003165, 0.002996, 0.005586, 0.005058, 0.004854, 0.004629, 0.010285, 0.006261, 0.003943, 0.003706, 0.004433, 0.004741, 0.003222, 0.003910, 0.004881, 0.006049, 0.006735, 0.004168, 0.003198, 0.006054, 0.005378, 0.007776, 0.004133, 0.003282, 0.003394, 0.004289, 0.004296, 0.003422, 0.003338, 0.003190, 0.003400, 0.003243, 0.003213, 0.002988, 0.003140, 0.002992, 0.003133, 0.002931, 0.003163, 0.003211, 0.003279, 0.003039, 0.003021, 0.003267, 0.003082, 0.003244, 0.003184, 0.003185, 0.003257, 0.003360, 0.003318, 0.003172, 0.003205, 0.003163, 0.003091, 0.003108, 0.003181, 0.003039, 0.003025, 0.003248, 0.003156, 0.003505, 0.003165, 0.003414, 0.003221, 0.003224, 0.003191, 0.003124, 0.003195, 0.003060, 0.003190, 0.003153, 0.003349, 0.003027, 0.003125, 0.002931, 0.003126, 0.003032, 0.003347, 0.003161, 0.003184, 0.003008, 0.003225, 0.003071, 0.003187, 0.003233, 0.003183, 0.003134, 0.003255, 0.003066, 0.003254, 0.003082, 0.003356, 0.003185, 0.003455, 0.003302, 0.003283, 0.003136, 0.003129, 0.002953, 0.003176, 0.003150, 0.003194, 0.003194, 0.003241, 0.003262, 0.003110, 0.002966, 0.003174, 0.003082, 0.003246, 0.003238, 0.003389, 0.003301, 0.003045, 0.003318, 0.003379, 0.003267, 0.003135, 0.003266, 0.003256, 0.003071, 0.003037, 0.003215, 0.003219, 0.003157, 0.003341, 0.003227, 0.003294, 0.003189, 0.003140, 0.003094, 0.003344, 0.003304, 0.003344, 0.003163, 0.003396, 0.003100, 0.003353, 0.003195, 0.003276, 0.003235, 0.003332, 0.003256, 0.003450, 0.003114, 0.003132, 0.003222, 0.003317, 0.003450, 0.003230, 0.003329, 0.003440, 0.003120, 0.003246, 0.003343, 0.003262, 0.003146, 0.003309, 0.003240, 0.003300, 0.977408
6, 0.006009, 0.004060, 0.003924, 0.003878, 0.003844, 0.004048, 0.003787, 0.003839, 0.003862, 0.004069, 0.004021, 0.003860, 0.004004, 0.003948, 0.003921, 0.003831, 0.003846, 0.003812, 0.003813, 0.003914, 0.004005, 0.004024, 0.004001, 0.003847, 0.003929, 0.003891, 0.003865, 0.003912, 0.003889, 0.003880, 0.003873, 0.003805, 0.003927, 0.003876, 0.003851, 0.003809, 0.003881, 0.003900, 0.003823, 0.003848, 0.003938, 0.003906, 0.003806, 0.003888, 0.004023, 0.003878, 0.004030, 0.003915, 0.004211, 0.003921, 0.003982, 0.003845, 0.003903, 0.003814, 0.003918, 0.003906, 0.003956, 0.003878, 0.003891, 0.003862, 0.003887, 0.003891, 0.003838, 0.003986, 0.003897, 0.003825, 0.003870, 0.003979, 0.003997, 0.003879, 0.004037, 0.003880, 0.003853, 0.004199, 0.003945, 0.003962, 0.003943, 0.004029, 0.004096, 0.004137, 0.003898, 0.003785, 0.004102, 0.004004, 0.003911, 0.003933, 0.003990, 0.003920, 0.003829, 0.003874, 0.003854, 0.003905, 0.003868, 0.003858, 0.003858, 0.003868, 0.003864, 0.004005, 0.003918, 0.003966, 0.003963, 0.003848, 0.004116, 0.003853, 0.003812, 0.004156, 0.004017, 0.003905, 0.003898, 0.003960, 0.003875, 0.003886, 0.003862, 0.003798, 0.003860, 0.003903, 0.003953, 0.003850, 0.003882, 0.003985, 0.003824, 0.003847, 0.004074, 0.003888, 0.003832, 0.003909, 0.003867, 0.003991, 0.004021, 0.003882, 0.003962, 0.003864, 0.003854, 0.003874, 0.003897, 0.003840, 0.003888, 0.003901, 0.003886, 0.003889, 0.003874, 0.003860, 0.003903, 0.003838, 0.003861, 0.003837, 0.003891, 0.003911, 0.003844, 0.003912, 0.003862, 0.003868, 0.003844, 0.003864, 0.003842, 0.003855, 0.003901, 0.003871, 0.003869, 0.003873, 0.003871, 0.003847, 0.003908, 0.003822, 0.003932, 0.003881, 0.003807, 0.003872, 0.003912, 0.003839, 0.003939, 0.003870, 0.003901, 0.003817, 0.003929, 0.003813, 0.003869, 0.003934, 0.003927, 0.003944, 0.003815, 0.003874, 0.003850, 0.003815, 0.003820, 0.003818, 0.003821, 0.003856, 0.003852, 0.003912, 0.003910, 0.003959, 0.003889, 0.003912, 0.003821, 0.003874, 0.003887, 0.003867, 0.003859, 0.003816, 0.003858, 0.003832, 0.003846, 0.003877, 0.003859, 0.003818, 0.003859, 0.003834, 0.003877, 0.003844, 0.003863, 0.003880, 0.003897, 0.003878, 0.003878, 0.003822, 0.003821, 0.003854, 0.003888, 0.003878, 0.003956, 0.003902, 0.003846, 0.003951, 0.003947, 0.003884, 0.003976, 0.003901, 0.003933, 0.003853, 0.003979, 0.003867, 0.003907, 0.003864, 0.003875, 0.003856, 0.003835, 0.003830, 0.003883, 0.003912, 0.003874, 0.003915, 0.003949, 0.003863, 0.003844, 0.003899, 0.003889, 0.003809, 0.003873, 0.003903, 0.003800, 0.003893, 0.003892, 0.003969, 0.003856, 0.004097, 0.999882
7, 0.012784, 0.006263, 0.006875, 0.006645, 0.005078, 0.005043, 0.005362, 0.005245, 0.004029, 0.003685, 0.004779, 0.004142, 0.004264, 0.003988, 0.004226, 0.004208, 0.005066, 0.003823, 0.003838, 0.004024, 0.003782, 0.004717, 0.004090, 0.003996, 0.004600, 0.003987, 0.003909, 0.004610, 0.003897, 0.003762, 0.004024, 0.005086, 0.006466, 0.003467, 0.003921, 0.004031, 0.006500, 0.003231, 0.004177, 0.003734, 0.003961, 0.002872, 0.004962, 0.003819, 0.003944, 0.002976, 0.004075, 0.003395, 0.004968, 0.004491, 0.004452, 0.003455, 0.002793, 0.003900, 0.003990, 0.004007, 0.003375, 0.003644, 0.003417, 0.003183, 0.003752, 0.003053, 0.004131, 0.004472, 0.007715, 0.003763, 0.003921, 0.003439, 0.003434, 0.003850, 0.004106, 0.004070, 0.003209, 0.005491, 0.003081, 0.003099, 0.004010, 0.003060, 0.003027, 0.003367, 0.005612, 0.003794, 0.003532, 0.003334, 0.004680, 0.004844, 0.003585, 0.004186, 0.003699, 0.003242, 0.002766, 0.003461, 0.004590, 0.003267, 0.003153, 0.004329, 0.005225, 0.003062, 0.004289, 0.004675, 0.004520, 0.003710, 0.003821, 0.003194, 0.003143, 0.001585, 0.003595, 0.003287, 0.004920, 0.002394, 0.003257, 0.003411, 0.003863, 0.004488, 0.004736, 0.002978, 0.002862, 0.003747, 0.002989, 0.003508, 0.003136, 0.003193, 0.003072, 0.002963, 0.004359, 0.003293, 0.004192, 0.004745, 0.006325, 0.007147, 0.003248, 0.003825, 0.002698, 0.003783, 0.002887, 0.003271, 0.004918, 0.004197, 0.003612, 0.003933, 0.004197, 0.004619, 0.003521, 0.004878, 0.004798, 0.004200, 0.005815, 0.003849, 0.003027, 0.004098, 0.002848, 0.003539, 0.004741, 0.004042, 0.002699, 0.003457, 0.003032, 0.002702, 0.002659, 0.003621, 0.005018, 0.004070, 0.003244, 0.004008, 0.002174, 0.003002, 0.002956, 0.002666, 0.005451, 0.004014, 0.004532, 0.003973, 0.002880, 0.003182, 0.003706, 0.004115, 0.003474, 0.004519, 0.003873, 0.003537, 0.001861, 0.002954, 0.003248, 0.002591, 0.004984, 0.004193, 0.003223, 0.003302, 0.002636, 0.002915, 0.003598, 0.004355, 0.005878, 0.003391, 0.002538, 0.002683, 0.005678, 0.003742, 0.004802, 0.004505, 0.005808, 0.004208, 0.004067, 0.003290, 0.004723, 0.003006, 0.002773, 0.002890, 0.003538, 0.003449, 0.001697, 0.002265, 0.004779, 0.003685, 0.002561, 0.003511, 0.004482, 0.004245, 0.002101, 0.002537, 0.004556, 0.003293, 0.002485, 0.003561, 0.003962, 0.002112, 0.005186, 0.004540, 0.005416, 0.003482, 0.003919, 0.002470, 0.003788, 0.002399, 0.004895, 0.002686, 0.003644, 0.002154, 0.004526, 0.002617, 0.002194, 0.005199, 0.004137, 0.003439, 0.003184, 0.003983, 0.002841, 0.003650, 0.004439, 0.004404, 0.004100, 0.003634, 0.004440, 0.004452, 0.004752, 0.004825, 0.993449
8, 0.019632, 0.004548, 0.003932, 0.003876, 0.003925, 0.003668, 0.003468, 0.003673, 0.004105, 0.003397, 0.003883, 0.003092, 0.003519, 0.003423, 0.003594, 0.003564, 0.003937, 0.003671, 0.003535, 0.003601, 0.004700, 0.003955, 0.003304, 0.003229, 0.003478, 0.003728, 0.003481, 0.003577, 0.003903, 0.003807, 0.003696, 0.004052, 0.012359, 0.003718, 0.003723, 0.003767, 0.004138, 0.003495, 0.003689, 0.003682, 0.004375, 0.003881, 0.004062, 0.003633, 0.003556, 0.003685, 0.003911, 0.003664, 0.003418, 0.004189, 0.003821, 0.003908, 0.003729, 0.004070, 0.003703, 0.003647, 0.004013, 0.003797, 0.004079, 0.003462, 0.003768, 0.003934, 0.003956, 0.004522, 0.003957, 0.003702, 0.003780, 0.003344, 0.003502, 0.004325, 0.003699, 0.003926, 0.003709, 0.004221, 0.004053, 0.003682, 0.003679, 0.004109, 0.003719, 0.004092, 0.003998, 0.004360, 0.004040, 0.004118, 0.004167, 0.004344, 0.003787, 0.003989, 0.003481, 0.003704, 0.003733, 0.003827, 0.003710, 0.003802, 0.003481, 0.003802, 0.003101, 0.003393, 0.003847, 0.004070, 0.004080, 0.004393, 0.003888, 0.003779, 0.003416, 0.004323, 0.004042, 0.003884, 0.004037, 0.004187, 0.004224, 0.004112, 0.003927, 0.004203, 0.003989, 0.004364, 0.004196, 0.004127, 0.003782, 0.003468, 0.003899, 0.003610, 0.003903, 0.003522, 0.003474, 0.003725, 0.003822, 0.004477, 0.003643, 0.003277, 0.003538, 0.003310, 0.003556, 0.003221, 0.003464, 0.003512, 0.003433, 0.003601, 0.004633, 0.003580, 0.003856, 0.003605, 0.003999, 0.004127, 0.003475, 0.003833, 0.004193, 0.003749, 0.003685, 0.003875, 0.003802, 0.003650, 0.003559, 0.003719, 0.004075, 0.003677, 0.003698, 0.003446, 0.003820, 0.004212, 0.003791, 0.003351, 0.004051, 0.003763, 0.003941, 0.004055, 0.003945, 0.004240, 0.003907, 0.004282, 0.004343, 0.003978, 0.003591, 0.003949, 0.003737, 0.004043, 0.003102, 0.003614, 0.003801, 0.003816, 0.003659, 0.003922, 0.003839, 0.004164, 0.003821, 0.003778, 0.003899, 0.003787, 0.003377, 0.003514, 0.003345, 0.003895, 0.003055, 0.003256, 0.003081, 0.003873, 0.003769, 0.003996, 0.003722, 0.004420, 0.003485, 0.003748, 0.003519, 0.004007, 0.003656, 0.003731, 0.003469, 0.004083, 0.003227, 0.003490, 0.003794, 0.004240, 0.004104, 0.004030, 0.003822, 0.003843, 0.003287, 0.003843, 0.003768, 0.004283, 0.003922, 0.003872, 0.003456, 0.003470, 0.003275, 0.003799, 0.004019, 0.004219, 0.003632, 0.003688, 0.003672, 0.003748, 0.003448, 0.004042, 0.004110, 0.003860, 0.003635, 0.004119, 0.003751, 0.003329, 0.003482, 0.004194, 0.003608, 0.003703, 0.003787, 0.003935, 0.004019, 0.003521, 0.003788, 0.003759, 0.003889, 0.004037, 0.004154, 0.004168, 0.004412, 0.005340, 0.995420
